Date,Open,High,Low,Volume,Close
2018-02-25T07:00:00+00:00,993500,996500,990000,713.89937618,991000
2018-02-25T08:00:00+00:00,991000,995400,988800,608.09018398,989100
2018-02-25T09:00:00+00:00,989200,994900,987600,524.22172053,991800
2018-02-25T10:00:00+00:00,991800,998500,989400,957.37972813,995200
2018-02-25T11:00:00+00:00,995200,1002000,994000,887.37101573,994200
2018-02-25T12:00:00+00:00,994200,996400,985500,982.71718825,985500
2018-02-25T13:00:00+00:00,985500,990000,971500,1761.51583017,974400
2018-02-25T14:00:00+00:00,974400,982900,962000,1353.01730268,963400
2018-02-25T15:00:00+00:00,963400,970500,951400,2072.74691505,967000
2018-02-25T16:00:00+00:00,967000,978500,963200,844.68393938,966500
2018-02-25T17:00:00+00:00,966500,969100,961500,325.06352957,967600
2018-02-25T18:00:00+00:00,967100,972000,960000,250.18923257,971000
2018-02-25T19:00:00+00:00,971000,976900,966000,270.86354085,972600
2018-02-25T20:00:00+00:00,972600,986500,968100,498.00828172,985000
2018-02-25T21:00:00+00:00,984200,990000,977700,485.74241914,988100
2018-02-25T22:00:00+00:00,988100,998500,983100,1030.33371301,996000
2018-02-25T23:00:00+00:00,996000,996000,977000,1424.70816646,981000
2018-02-26T00:00:00+00:00,981000,991500,978000,877.28725146,986300
2018-02-26T01:00:00+00:00,986400,999000,984500,1277.92163467,998400
2018-02-26T02:00:00+00:00,999000,1000000,994100,1567.37228102,997100
2018-02-26T03:00:00+00:00,997200,997500,981100,1194.36994087,985100
2018-02-26T04:00:00+00:00,985100,989000,981000,995.56485658,988100
2018-02-26T05:00:00+00:00,988100,992500,980200,861.36741969,986800
2018-02-26T06:00:00+00:00,986800,986800,966000,1449.16923159,966900
2018-02-26T07:00:00+00:00,966900,979900,966900,1031.72659173,977600
2018-02-26T08:00:00+00:00,977600,977600,966100,1608.23715066,974400
2018-02-26T09:00:00+00:00,974400,978500,970500,1078.77351607,972500
2018-02-26T10:00:00+00:00,972400,986300,970500,1112.46102336,986300
2018-02-26T11:00:00+00:00,986300,989000,980300,1223.39454738,983200
2018-02-26T12:00:00+00:00,983800,994000,973300,2906.80845561,989000
2018-02-26T13:00:00+00:00,989000,1002000,981800,7399.77996134,981800
2018-02-26T14:00:00+00:00,981800,995900,981500,3303.53321652,988000
2018-02-26T15:00:00+00:00,987900,995500,987200,1668.34973484,992500
2018-02-26T16:00:00+00:00,993300,998500,982500,1462.49000417,983600
2018-02-26T17:00:00+00:00,983500,988000,980100,929.90791926,987700
2018-02-26T18:00:00+00:00,987600,993900,985000,626.32848765,989500
2018-02-26T19:00:00+00:00,989500,992500,985500,331.30842365,987600
2018-02-26T20:00:00+00:00,988200,988200,983000,231.30629191,983200
2018-02-26T21:00:00+00:00,983300,994000,983000,774.50064811,985500
2018-02-26T22:00:00+00:00,985500,992400,985000,802.95261105,990500
2018-02-26T23:00:00+00:00,990600,992500,984000,1220.02759307,988300
2018-02-27T00:00:00+00:00,988300,992500,983100,1317.95502892,986800
2018-02-27T01:00:00+00:00,986800,988700,975500,2158.66197233,976600
2018-02-27T02:00:00+00:00,976600,980900,976000,1017.11897331,977100
2018-02-27T03:00:00+00:00,977100,983500,977100,914.59404789,981000
2018-02-27T04:00:00+00:00,981000,987000,980500,913.34084013,982900
2018-02-27T05:00:00+00:00,982900,987000,980500,593.19728403,985000
2018-02-27T06:00:00+00:00,985000,992100,983700,1880.22444203,990000
2018-02-27T07:00:00+00:00,990000,998600,988400,2087.73082932,994900
2018-02-27T08:00:00+00:00,994900,999400,993200,2572.92538305,999100
2018-02-27T09:00:00+00:00,999100,999100,993000,1660.68320639,996300
2018-02-27T10:00:00+00:00,996400,997900,984000,2264.896729,988900
2018-02-27T11:00:00+00:00,988700,990000,984800,932.97688454,988400
2018-02-27T12:00:00+00:00,988400,992100,985200,1108.54947621,986600
2018-02-27T13:00:00+00:00,986600,994900,986100,1230.21021213,994700
2018-02-27T14:00:00+00:00,994700,995000,985000,1737.54011693,988800
2018-02-27T15:00:00+00:00,988700,988700,981400,1089.70517586,985100
2018-02-27T16:00:00+00:00,985100,987000,983200,496.30880905,984000
2018-02-27T17:00:00+00:00,984100,985400,980500,501.29248689,981100
2018-02-27T18:00:00+00:00,982300,983000,980100,215.13441378,983000
2018-02-27T19:00:00+00:00,983000,985300,980700,177.02020806,984000
2018-02-27T20:00:00+00:00,984700,986500,982800,158.67604169,986500
2018-02-27T21:00:00+00:00,986500,990000,984200,382.78493289,986000
2018-02-27T22:00:00+00:00,986000,990000,985000,749.16172695,985600
2018-02-27T23:00:00+00:00,985600,988500,983000,787.3546295,983100
2018-02-28T00:00:00+00:00,983100,986800,981500,902.89717954,984400
2018-02-28T01:00:00+00:00,984400,989600,983900,730.38418686,989500
2018-02-28T02:00:00+00:00,989500,989600,985100,850.01885443,985600
2018-02-28T03:00:00+00:00,985300,992000,984100,1439.0413681,988900
2018-02-28T04:00:00+00:00,988800,991000,987700,1720.67837673,987700
2018-02-28T05:00:00+00:00,987700,991000,985200,1031.06769959,991000
2018-02-28T06:00:00+00:00,991000,992900,985000,1889.90853281,988700
2018-02-28T07:00:00+00:00,988700,989000,985000,1302.14160673,985100
2018-02-28T08:00:00+00:00,985500,987700,974000,2127.90410005,974200
